formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C9H14NO2S	[M + Na]+	C9H14NNaO2S+	Amino acids and Peptides	0.590	Small peptides	0.280	Aminoacids	0.349	Organic acids and derivatives	0.650	Carboxylic acids and derivatives	0.631	Carboxylic acids	0.615			Carboxylic acids	0.615	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223.065	532	8.864	707667163560191809	707666547467227802	2041	
1	C36H75F2N7O5	[M + Na]+	C36H75F2N7NaO5+	Alkaloids	0.535	Oligopeptides	0.428	Tropane alkaloids	0.033	Organic acids and derivatives	0.975	Carboxylic acids and derivatives	0.964	Amino acids, peptides, and analogues	0.959	Amino acids and derivatives	0.952	Alpha amino acid amides	0.728	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Aryl halides; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	746.568	532	8.867	707667151514150331	707666547509170846	2042	
1	C50H90FNO3	[M + H3N + H]+	C50H94FN2O3+	Fatty acids	0.996	Fatty Acids and Conjugates	0.147	Halogenated fatty acids	0.116	Lipids and lipid-like molecules	0.959	Fatty Acyls	0.947	Fatty acid esters	0.750			Fatty acid esters	0.750	Organic compounds; Lipids and lipid-like molecules; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organofluorides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	789.724	532	8.868	707667181906078243	707666547819549374	2050	
1	C39H73O7P	[M + H3N + H]+	C39H77NO7P+	Fatty acids	0.652	Glycerophospholipids	0.903	Glycerophosphates	0.782	Lipids and lipid-like molecules	0.520	Glycerolipids	0.844	Glycerol ethers	0.892			Glycerol ethers	0.892	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Ethers; Organic acids and derivatives; Organooxygen compounds; Dialkyl ethers; Benzene and substituted derivatives; Glycerol ethers; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	702.541	533	8.889	707667192584776604	707666547861492418	2051	
1	C17H30O	[M + H3N + H]+	C17H34NO+	Fatty acids	0.982	Fatty acyls	0.980	Fatty alcohols	0.807	Lipids and lipid-like molecules	0.594	Fatty Acyls	0.498	Fatty alcohols	0.436	Long-chain fatty alcohols	0.558	Long-chain fatty alcohols	0.558	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Long-chain fatty alcohols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	268.266	533	8.891	707667130672652932	707666547941184202	2053	
1	C36H74FN3O7	[M + Na]+	C36H74FN3NaO7+	Polyketides	0.678	Oligopeptides	0.987	Depsipeptides	0.681	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.937	Amino acids and derivatives	0.929	Alpha amino acids and derivatives	0.757	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Carboxylic acid esters; Organofluorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	702.542	534	8.892	707667221869408264	707666547903435462	2052	
1	C15H21N5O6	[M + H3N + H]+	C15H25N6O6+	Carbohydrates	0.628	Pseudoalkaloids (transamidation)	0.703	Purine alkaloids	0.757	Nucleosides, nucleotides, and analogues	0.776	Purine nucleosides	0.506					Purine nucleosides	0.506	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	385.181	534	8.903	707667150885004709	707666547987321550	2054	
1	C28H27F2N5O3	[M + H]+	C28H28F2N5O3+	Alkaloids	0.737	Anthranilic acid alkaloids	0.041	Tropane alkaloids	0.043	Benzenoids	0.982	Benzene and substituted derivatives	0.765	Halobenzenes	0.585	Fluorobenzenes	0.697	Fluorobenzenes	0.697	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Substituted imidazoles; Benzenoids; Amines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	520.218	534	8.905	707667697574796386	707666548025070290	2055	
1	C12H34N10O	[M + H3N + H]+	C12H38N11O+	Alkaloids	0.827	Guanidine alkaloids	0.584	Imidazole alkaloids	0.178	Organoheterocyclic compounds	0.831	Triazines	0.560	Aminotriazines	0.669	1,3,5-triazine-2,4-diamines	0.542	1,3,5-triazine-2,4-diamines	0.542	Organic compounds; Organoheterocyclic compounds; Triazines; Organonitrogen compounds; Organooxygen compounds; Guanidines; Aminotriazines; Amines; Primary amines; N-aliphatic s-triazines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 1,3,5-triazine-2,4-diamines; Chemical entities	352.324	535	8.914	707667197043321973	707666548226396902	2060	
1	C30H67N5O7P	[M + H3N + H]+	C30H71N6O7P+	Amino acids and Peptides	0.636	Oligopeptides	0.513	Cyclic peptides	0.171	Lipids and lipid-like molecules	0.546	Fatty Acyls	0.515	Fatty amides	0.551			Fatty amides	0.551	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxamic acids; Organophosphorus compounds; Organic phosphonic acids and derivatives; Monoalkylamines; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	658.515	535	8.917	707667167838381988	707666548071207638	2056	
1	C58H87N3O10Si	[M + H]+	C58H88N3O10Si+	Polyketides	0.963	Macrolides	0.885	Polyene macrolides	0.957	Phenylpropanoids and polyketides	0.329	Macrolides and analogues	0.655					Macrolides and analogues	0.655	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Oxanes; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1014.625	535	8.921	707667240274014859	707666548155093726	2058	
1	C18H41NO2P	[M + H3N + H]+	C18H45N2O2P+	Fatty acids	0.998	Fatty amides	0.954	Primary amides	0.846	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.935	Carboxylic acid derivatives	0.843	Carboxylic acid amides	0.842	Primary carboxylic acid amides	0.503	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	352.324	536	8.925	707667176776444229	707666548192842466	2059	
1	C37H41N3O7	[M + K]+	C37H41KN3O7+	Alkaloids	0.516	Anthranilic acid alkaloids	0.054	Piperidine alkaloids	0.051	Organic acids and derivatives	0.973	Carboxylic acids and derivatives	0.942	Amino acids, peptides, and analogues	0.558	Amino acids and derivatives	0.553	Amino acids and derivatives	0.553	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Acetals; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	678.261	536	8.940	707667181264349681	707666548255757034	2061	
1	C37H60N2O4	[M + H3N + H]+	C37H64N3O4+	Alkaloids	0.697	Pseudoalkaloids (transamidation)	0.347	Open-chain polyketides	0.120	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.733	Aralkylamines	0.536	Aralkylamines	0.536	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	614.489	537	8.943	707667132425872130	707666548285117166	2062	
1	C11H24N2O5S4	[M + Na]+	C11H24N2NaO5S4+	Fatty acids	0.471	Fatty amides	0.173	N-acyl amines	0.085	Organosulfur compounds	0.994	Sulfonyls	0.535					Sulfonyls	0.535	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Carbonyl compounds; Organic disulfides; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	415.046	537	8.949	707667178663881090	707666548314477298	2063	
1	C23H22N4O4S2	[M + H3N + H]+	C23H26N5O4S2+	Amino acids and Peptides	0.653	Oligopeptides	0.131	Cyclamides	0.130	Organosulfur compounds	0.855	Thioethers	0.624	Aryl thioethers	0.576	Alkylarylthioethers	0.610	Alkylarylthioethers	0.610	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	500.143	537	8.949	707667182451337814	707666548343837430	2064	
1	C36H39Cl2FN4O5S	[M + K]+	C36H39Cl2FKN4O5S+	Amino acids and Peptides	0.243	Anthranilic acid alkaloids	0.022	Penicillins	0.025	Benzenoids	0.999	Benzene and substituted derivatives	0.996	Halobenzenes	0.986	Chlorobenzenes	0.961	Dichlorobenzenes	0.529	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Aryl fluorides; Chlorobenzenes; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Dichlorobenzenes; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	767.163	537	8.949	707667205264158109	707666548369003258	2065	
1	C12H21N5O4P	[M + Na]+	C12H21N5NaO4P+	Carbohydrates	0.481	Nucleosides	0.779	Purine nucleotides	0.712	Organoheterocyclic compounds	0.982	Imidazopyrimidines	0.701	Purines and purine derivatives	0.674	6-aminopurines	0.652	6-aminopurines	0.652	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic phosphoramides; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	353.124	537	8.950	707667169197336563	707666548398363390	2066	
1	C11H15BO2	[M - H2O + H]+	C11H14BO+	Terpenoids	0.500	Monoterpenoids	0.456	Pinane monoterpenoids	0.205	Benzenoids	0.937	Benzene and substituted derivatives	0.748					Benzene and substituted derivatives	0.748	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Benzene and substituted derivatives; Benzenoids; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	172.117	537	8.950	707667125123588408	707666548427723522	2067	
1	C20H44N2O3P	[M - H2O + H]+	C20H43N2O2P+	Fatty acids	0.229	Small peptides	0.063	Aminoacids	0.024	Organic acids and derivatives	0.970	Organic phosphonic acids and derivatives	0.771					Organic phosphonic acids and derivatives	0.771	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	374.306	537	8.950	707667136028779424	707666548528386834	2071	
1	C11H15BO2S	[M - H2O + H]+	C11H14BOS+	Fatty acids	0.306	Monoterpenoids	0.105	Thia fatty acids	0.026	Organosulfur compounds	0.988	Sulfenyl compounds	0.843					Sulfenyl compounds	0.843	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Organoboron compounds; Sulfenyl compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	204.089	537	8.950	707667143507223769	707666548457083654	2068	
1	C28H45FN4O2	[M - H2O + H]+	C28H44FN4O+	Alkaloids	0.950	Pseudoalkaloids (transamidation)	0.367	Tropane alkaloids	0.444	Organoheterocyclic compounds	0.907	Heteroaromatic compounds	0.892					Heteroaromatic compounds	0.892	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organofluorides; Secondary alcohols; Amines; Tertiary amines; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	471.349	537	8.957	707667123475226878	707666548478055178	2069	
1	C33H54N5O2	[M + H3N + H]+	C33H58N6O2+	Alkaloids	0.972	Pseudoalkaloids (transamidation)	0.702	Purine alkaloids	0.405	Organoheterocyclic compounds	0.988	Diazines	0.786	Pyrimidines and pyrimidine derivatives	0.848	Aminopyrimidines and derivatives	0.726	Aminopyrimidines and derivatives	0.726	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	570.462	538	8.969	707667130152559163	707666548503221006	2070	
1	C14H33NOP	[M + H3N + H]+	C14H37N2OP+	Fatty acids	0.745	Fatty amides	0.417	Primary amides	0.192	Organic acids and derivatives	0.724	Carboxylic acids and derivatives	0.639	Carboxylic acid derivatives	0.574	Carboxylic acid amides	0.640	Carboxylic acid amides	0.640	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	280.266	538	8.973	707667141791753368	707666548578718490	2073	
1	C33H62NO4PS	[M + H]+	C33H63NO4PS+	Terpenoids	0.416	Macrolides	0.341	Prenyl quinone meroterpenoids	0.362	Lipids and lipid-like molecules	0.623	Prenol lipids	0.504					Prenol lipids	0.504	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Thioethers; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	600.422	539	8.992	707667183822875283	707666548603884318	2074	
1	C24H55N5O4P	[M + H3N + H]+	C24H59N6O4P+	Alkaloids	0.477	Pseudoalkaloids (transamidation)	0.324	Purine alkaloids	0.246	Organoheterocyclic compounds	0.965	Imidazopyrimidines	0.546	Purines and purine derivatives	0.630	6-aminopurines	0.654	6-aminopurines	0.654	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Azoles; Phosphonic acid esters; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	526.435	541	9.009	707667166454261619	707666548629050146	2075	
1	C24H55N5O4P	[M + H3N + H]+	C24H59N6O4P+	Alkaloids	0.475	Pseudoalkaloids (transamidation)	0.326	Purine alkaloids	0.246	Organoheterocyclic compounds	0.965	Imidazopyrimidines	0.545	Purines and purine derivatives	0.628	6-aminopurines	0.654	6-aminopurines	0.654	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Azoles; Phosphonic acid esters; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	526.436	541	9.010	707667149442164070	707666548662604582	2076	
1	C23H49FN4O4	[M + H3N + H]+	C23H53FN5O4+	Alkaloids	0.580	Ornithine alkaloids	0.157	Tropane alkaloids	0.178	Organoheterocyclic compounds	0.952	Heteroaromatic compounds	0.897					Heteroaromatic compounds	0.897	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Carbonyl compounds; Amines; Alkyl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	482.409	541	9.016	707667136766976962	707666548691964714	2077	
1	C4H10B6O3Si	[M + H]+	C4H11B6O3Si+	Terpenoids	0.985	Monoterpenoids	0.987	Pinane monoterpenoids	0.992	Organoheterocyclic compounds	0.999	Isoindoles and derivatives	0.106	Isoindoles	0.822			Isoindoles	0.822	Organic compounds; Organoheterocyclic compounds; Isoindoles; Organic acids and derivatives; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Organoboron compounds; Organoboroxines; Organic salts; Organic metalloid salts; Organic metal salts; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	195.124	541	9.017	707667170824726542	707666548746490674	2079	
1	C11H13O2	[M + H3N + H]+	C11H17NO2+	Shikimates and Phenylpropanoids	0.399	Phenylpropanoids (C6-C3)	0.702	Cinnamic acids and derivatives	0.625	Benzenoids	0.608							Benzenoids	0.608	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	195.125	542	9.031	707667144962647308	707666548553552662	2072	
1	C21H45FN4O3	[M + H3N + H]+	C21H49FN5O3+	Alkaloids	0.562	Ornithine alkaloids	0.106	Tropane alkaloids	0.120	Organic acids and derivatives	0.570	Carboxylic acids and derivatives	0.674	Amino acids, peptides, and analogues	0.518	Amino acids and derivatives	0.516	Amino acids and derivatives	0.516	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl fluorides; Aryl fluorides; Aminopyrimidines and derivatives; Diazines; Organofluorides; Carbonyl compounds; Amines; Alkyl halides; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	438.383	542	9.035	707667137727472594	707666548721324846	2078	
1	C22H40N4O	[M + H3N + H]+	C22H44N5O+	Alkaloids	0.970	Pseudoalkaloids (transamidation)	0.272	Pyrrole alkaloids	0.119	Organoheterocyclic compounds	0.973	Heteroaromatic compounds	0.964					Heteroaromatic compounds	0.964	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	394.356	543	9.045	707667169184753633	707666548771656502	2080	
1	C20H36N4	[M + H3N + H]+	C20H40N5+	Alkaloids	0.902	Nicotinic acid alkaloids	0.322	Pyridine alkaloids	0.324	Organoheterocyclic compounds	0.525	Heteroaromatic compounds	0.592					Heteroaromatic compounds	0.592	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	350.329	543	9.051	707667173534247071	707666548796822330	2081	
1	C16H35NO2	[M - H2O + H]+	C16H34NO+	Fatty acids	0.998	Fatty amides	0.747	Sphingoid bases	0.766	Organic oxygen compounds	0.997	Organooxygen compounds	0.927	Alcohols and polyols	0.743			Alcohols and polyols	0.743	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256.266	544	9.067	707667136414655412	707666548817793854	2082	
1	C16H35NO2	[M - H2O + H]+	C16H34NO+	Fatty acids	0.998	Spingolipids	0.758	Sphingoid bases	0.930	Organic oxygen compounds	0.999	Organooxygen compounds	0.954	Alcohols and polyols	0.855	Secondary alcohols	0.513	Secondary alcohols	0.513	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256.266	552	9.193	707667184342969014	707666548889097034	2085	
1	C29H39O4	[M + H3N + H]+	C29H43NO4+	Terpenoids	0.993	Carotenoids (C40)	0.917	Carotenoids (C40, β-β)	0.420	Lipids and lipid-like molecules	0.955	Prenol lipids	0.930	Tetraterpenoids	0.563	Carotenoids	0.526	Xanthophylls	0.636	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Carotenoids; Xanthophylls; Tetraterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	469.317	554	9.231	707667209106140668	707666548956205910	2088	
1	C27H44NO4	[M + H3N + H]+	C27H48N2O4+	Fatty acids	0.951	Fatty amides	0.277	N-acyl ethanolamines (endocannabinoids)	0.173	Lipids and lipid-like molecules	0.878	Fatty Acyls	0.743	Fatty amides	0.716	N-acyl amines	0.686	N-acyl amines	0.686	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	464.362	554	9.235	707667175954360605	707666548931040082	2087	
