formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
3	C36H60N4O10	[M + H3N + H]+	C36H64N5O10+	Polyketides	0.715	Oligopeptides	0.957	Depsipeptides	0.146	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.982	Amino acids, peptides, and analogues	0.892	Amino acids and derivatives	0.878	Alpha amino acids and derivatives	0.666	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	726.464	667	11.113	707667457119538633	707666561149049590	2576	
1	C7H10N2O2	[M + H3N + H]+	C7H14N3O2+	Alkaloids	0.818	Nicotinic acid alkaloids	0.596	Pyridine alkaloids	0.596	Organoheterocyclic compounds	0.859	Heteroaromatic compounds	0.646					Heteroaromatic compounds	0.646	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	172.108	667	11.118	707667448999365842	707666561312627474	2583	
6	C36H70N4O10	[M + H3N + H]+	C36H74N5O10+	Amino acids and Peptides	0.778	Oligopeptides	0.972	Lipopeptides	0.364	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.925	Amino acids and derivatives	0.915	Alpha amino acid esters	0.558	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	736.544	667	11.119	707667482629296396	707666561362959130	2585	
2	C33H66O15	[M - H2O + H]+	C33H65O14+	Terpenoids	0.771	Triterpenoids	0.339	Secoiridoid monoterpenoids	0.177	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.979	Glycosyl compounds	0.874	O-glycosyl compounds	0.881	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	685.436	667	11.123	707667457048235441	707666561807555414	2600	
1	C35H62N8O6	[M + H3N + H]+	C35H66N9O6+	Amino acids and Peptides	0.801	Oligopeptides	0.970	Linear peptides	0.367	Organic acids and derivatives	0.981	Carboxylic acids and derivatives	0.957	Amino acids, peptides, and analogues	0.850	Peptides	0.551	Peptides	0.551	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	708.512	668	11.127	707667496411779622	707666562172459922	2615	
2	C40H82O12	[M + H3N + H]+	C40H86NO12+	Fatty acids	0.629	Glycerolipids	0.366	Fatty alcohols	0.286	Organic oxygen compounds	0.998	Organooxygen compounds	0.994	Ethers	0.845	Dialkyl ethers	0.641	Polyethylene glycols	0.726	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Polyols; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	772.616	668	11.130	707667470734249954	707666561434262310	2588	
3	C30H39O4P	[M + H]+	C30H40O4P+	Shikimates and Phenylpropanoids	0.431	Meroterpenoids	0.015	Neolignans	0.003	Organic acids and derivatives	0.874	Organic phosphoric acids and derivatives	0.923	Phosphate esters	0.906	Aryl phosphates	0.972	Aryl phosphotriesters	0.759	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Aryl phosphates; Aryl phosphodiesters; Aryl phosphotriesters; Phenoxy compounds; Chemical entities	495.267	668	11.133	707667501239423665	707666562151488398	2614	
1	C7H9N3	[M + H3N + H]+	C7H13N4+	Alkaloids	0.880	Nicotinic acid alkaloids	0.375	Pyridine alkaloids	0.379	Organoheterocyclic compounds	0.966	Heteroaromatic compounds	0.846					Heteroaromatic compounds	0.846	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	153.114	668	11.138	707667452560330027	707666561505565490	2591	
6	C38H55O4P	[M + H]+	C38H56O4P+	Terpenoids	0.459	Meroterpenoids	0.035	Prenyl quinone meroterpenoids	0.003	Organic acids and derivatives	0.909	Organic phosphoric acids and derivatives	0.944	Phosphate esters	0.935	Aryl phosphates	0.974	Aryl phosphotriesters	0.827	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Aryl phosphates; Aryl phosphodiesters; Aryl phosphotriesters; Phenoxy compounds; Chemical entities	607.392	668	11.138	707667447703325828	707666562281511846	2620	
2	C32H62N4O10	[M + H]+	C32H63N4O10+	Polyketides	0.406	Oligopeptides	0.323	Depsipeptides	0.141	Organic acids and derivatives	0.977	Carboxylic acids and derivatives	0.950	Amino acids, peptides, and analogues	0.526	Amino acids and derivatives	0.519	Amino acids and derivatives	0.519	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	663.454	668	11.139	707667492062286334	707666562302483370	2621	
1	C7H7N3	[M + H3N + H]+	C7H11N4+	Alkaloids	0.973	Nicotinic acid alkaloids	0.967	Pyridine alkaloids	0.967	Organoheterocyclic compounds	0.962	Pyridines and derivatives	0.809					Pyridines and derivatives	0.809	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	151.098	668	11.140	707667438169672329	707666561102912238	2574	
2	C45H78N2O8	[M + H3N + H]+	C45H82N3O8+	Terpenoids	0.170	Oligopeptides	0.144	Depsipeptides	0.034	Benzenoids	0.785	Benzene and substituted derivatives	0.777	Phenylpropanes	0.710			Phenylpropanes	0.710	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	792.606	669	11.144	707667444117195782	707666562386369466	2625	
7	C34H47O4P	[M + H]+	C34H48O4P+	Terpenoids	0.424	Meroterpenoids	0.043	Prenyl quinone meroterpenoids	0.003	Organic acids and derivatives	0.916	Organic phosphoric acids and derivatives	0.947	Phosphate esters	0.936	Aryl phosphates	0.968	Aryl phosphotriesters	0.812	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Aryl phosphates; Aryl phosphodiesters; Aryl phosphotriesters; Phenoxy compounds; Chemical entities	551.329	669	11.146	707667464543456917	707666562260540322	2619	
3	C36H60N4O10	[M + H3N + H]+	C36H64N5O10+	Alkaloids	0.459	Tryptophan alkaloids	0.164	Ansa macrolides	0.118	Benzenoids	0.865	Phenol ethers	0.682	Anisoles	0.594			Anisoles	0.594	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	726.464	669	11.146	707667472843984940	707666562344426418	2623	
9	C72H121N9O12	[M + Na]+	C72H121N9NaO12+	Amino acids and Peptides	0.934	Oligopeptides	0.998	Linear peptides	0.360	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.995	Peptides	0.766	Peptides	0.766	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Proline and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1326.905	669	11.148	707667468645486451	707666562021464950	2608	
1	C28H46N2O4Si	[M + H3N + H]+	C28H50N3O4Si+	Amino acids and Peptides	0.560	Linear polyketides	0.415	Open-chain polyketides	0.334	Organic acids and derivatives	0.959	Carboxylic acids and derivatives	0.883	Amino acids, peptides, and analogues	0.521	Amino acids and derivatives	0.518	Amino acids and derivatives	0.518	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic salts; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	520.355	669	11.152	707667458012925435	707666561383930654	2586	
1	C55H72N4O8	[M - H2O + H]+	C55H71N4O7+	Alkaloids	0.976	Tryptophan alkaloids	0.461	Pyrroloquinoline alkaloids	0.041	Organoheterocyclic compounds	0.998	Tetrapyrroles and derivatives	0.998					Tetrapyrroles and derivatives	0.998	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Pyrroles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Tetrapyrroles and derivatives; Carbonyl compounds; Substituted pyrroles; Methyl esters; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	899.532	669	11.154	707667648098786262	707666561560091450	2593	
1	C6H6N2	[M + H3N + H]+	C6H10N3+	Alkaloids	0.949	Nicotinic acid alkaloids	0.965	Pyridine alkaloids	0.965	Organoheterocyclic compounds	0.921	Heteroaromatic compounds	0.930					Heteroaromatic compounds	0.930	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	124.087	669	11.156	707667480771219672	707666561929190246	2604	
16	C71H117N11O14	[M + H]+	C71H118N11O14+	Amino acids and Peptides	0.948	Oligopeptides	0.998	Cyclic peptides	0.344	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.992	Peptides	0.782	Peptides	0.782	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1348.887	670	11.159	707667459824864854	707666562042436474	2609	
2	C38H65N9O8	[M + H3N + H]+	C38H69N10O8+	Amino acids and Peptides	0.988	Oligopeptides	0.989	Linear peptides	0.568	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.995	Peptides	0.939	Oligopeptides	0.679	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	793.528	670	11.165	707667429428742423	707666562218597274	2617	
1	C6H8N2	[M + H3N + H]+	C6H12N3+	Alkaloids	0.725	Peptide alkaloids	0.551	Pyrazine and Piperazine alkaloids	0.741	Organoheterocyclic compounds	0.957	Heteroaromatic compounds	0.799					Heteroaromatic compounds	0.799	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	126.103	670	11.166	707667441197960050	707666561904024418	2603	
1	C34H71NO2	[M - H2O + H]+	C34H70NO+	Fatty acids	1.000	Fatty amides	0.982	N-acyl amines	0.802	Lipids and lipid-like molecules	0.973	Fatty Acyls	0.968	Fatty amides	0.964	N-acyl amines	0.957	N-acyl amines	0.957	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	508.546	670	11.168	707667430154357064	707666562130516874	2613	
5	C82H122N6O6	[M + K]+	C82H122KN6O6+	Amino acids and Peptides	0.916	Oligopeptides	0.876	Linear peptides	0.499	Organic acids and derivatives	0.973	Carboxylic acids and derivatives	0.963	Amino acids, peptides, and analogues	0.953	Amino acids and derivatives	0.947	Alpha amino acid amides	0.511	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Phenol ethers; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1325.902	670	11.173	707667440451373854	707666562407340990	2626	
3	C34H66O	[M + H3N + H]+	C34H70NO+	Terpenoids	0.993	Carotenoids (C40)	0.401	Apocarotenoids (β-)	0.254	Lipids and lipid-like molecules	0.981	Prenol lipids	0.728					Prenol lipids	0.728	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	508.546	671	11.177	707667471845740565	707666561534925622	2592	
11	C42H64N2O3S	[M + H3N + H]+	C42H68N3O3S+	Alkaloids	0.506	Pseudoalkaloids (transamidation)	0.043	Polyamines	0.074	Benzenoids	0.979	Benzene and substituted derivatives	0.798	Phenylpropanes	0.779			Phenylpropanes	0.779	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	694.496	671	11.178	707667449620122849	707666562474449866	2629	
1	C30H58O4S	[M + H]+	C30H59O4S+	Fatty acids	0.991	Fatty esters	0.872	Wax monoesters	0.306	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Dicarboxylic acids and derivatives	0.853			Dicarboxylic acids and derivatives	0.853	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Thioethers; Carboxylic acid esters; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	515.413	671	11.183	707667471556333569	707666562625444834	2635	
1	C28H49N5O2S	[M + H3N + H]+	C28H53N6O2S+	Fatty acids	0.255	Oligopeptides	0.172	Imidazole alkaloids	0.165	Organoheterocyclic compounds	0.988	Biotin and derivatives	0.847					Biotin and derivatives	0.847	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Thiolanes; Biotin and derivatives; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Imidazolidinones; Thioethers; Thienoimidazolidines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	537.395	671	11.184	707667498840281681	707666562600279006	2634	
1	C8H7N3	[M + H3N + H]+	C8H11N4+	Alkaloids	0.984	Nicotinic acid alkaloids	0.774	Pyridine alkaloids	0.775	Benzenoids	0.616							Benzenoids	0.616	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	163.098	673	11.210	707667446319205431	707666561643977542	2596	
3	C27H49N5O3Si	[M + H3N + H]+	C27H53N6O3Si+	Amino acids and Peptides	0.396	Oligopeptides	0.336	Open-chain polyketides	0.062	Organic acids and derivatives	0.922	Carboxylic acids and derivatives	0.830	Amino acids, peptides, and analogues	0.668	Amino acids and derivatives	0.659	Amino acids and derivatives	0.659	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	537.395	673	11.213	707667468276387638	707666561589451582	2594	
1	C39H60N2O5	[M + H3N + H]+	C39H64N3O5+	Fatty acids	0.989	Spingolipids	0.851	Ceramides	0.385	Lipids and lipid-like molecules	0.964	Sphingolipids	0.583					Sphingolipids	0.583	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	654.480	673	11.213	707667493605790224	707666562109545350	2612	
2	C27H51N3O7	[M + H3N + H]+	C27H55N4O7+	Amino acids and Peptides	0.638	Oligopeptides	0.593	Lipopeptides	0.248	Organic acids and derivatives	0.979	Carboxylic acids and derivatives	0.935	Amino acids, peptides, and analogues	0.711	Amino acids and derivatives	0.700	Alpha amino acids and derivatives	0.590	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	547.406	673	11.220	707667438287112855	707666562239568798	2618	
1	C36H45N3O	[M + H3N + H]+	C36H49N4O+	Alkaloids	0.980	Tryptophan alkaloids	0.436	Corynanthe type	0.453	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.931	Aralkylamines	0.667	Aralkylamines	0.667	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	553.391	673	11.221	707667445891386390	707666561845304154	2601	
1	C27H51N3O7	[M + H3N + H]+	C27H55N4O7+	Amino acids and Peptides	0.828	Oligopeptides	0.602	Open-chain polyketides	0.300	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.968	Amino acids, peptides, and analogues	0.612	Amino acids and derivatives	0.592	Amino acids and derivatives	0.592	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	547.406	673	11.221	707667478992834716	707666562453478342	2628	
1	C37H66O7	[M + Na]+	C37H66NaO7+	Fatty acids	0.995	Glycerolipids	0.994	Diacylglycerols	0.939	Lipids and lipid-like molecules	0.978	Glycerolipids	0.969	Diradylglycerols	0.751	Diacylglycerols	0.743	1,2-diacylglycerols	0.711	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	645.469	674	11.227	707667424802424886	707666562428312514	2627	
1	C7H9N3	[M + H3N + H]+	C7H13N4+	Alkaloids	0.892	Nicotinic acid alkaloids	0.609	Pyridine alkaloids	0.611	Organoheterocyclic compounds	0.946	Heteroaromatic compounds	0.884					Heteroaromatic compounds	0.884	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	153.114	674	11.228	707667422814324682	707666562650610662	2636	
1	C7H6N2	[M + H3N + H]+	C7H10N3+	Alkaloids	0.949	Nicotinic acid alkaloids	0.941	Pyridine alkaloids	0.941	Organoheterocyclic compounds	0.986	Pyridines and derivatives	0.836					Pyridines and derivatives	0.836	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	136.087	674	11.233	707667423036622802	707666561954356074	2605	
