row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_000036_01_01.mzML Peak area,20250402_PMA_tp24_000037_01_01.mzML Peak area,20250402_PMA_tp24_000038_01_02.mzML Peak area,20250402_PMA_tp24_000039_01_01.mzML Peak area,20250402_PMA_tp24_000040_01_01.mzML Peak area,20250402_PMA_tp24_000041_01_01.mzML Peak area,20250402_PMA_tp24_000042_01_01.mzML Peak area,20250402_PMA_tp24_000043_01_01.mzML Peak area,20250402_PMA_tp24_000044_01_01.mzML Peak area,20250402_PMA_tp24_000046_01_01.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_00.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_01.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_02.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_03.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_04.mzML Peak area,Unnamed: 32
2109,563.5566623508613,9.34382,height,,,,,,,,,,,30915672.0,47983772.0,32608786.0,66043292.0,46066850.0,50321612.0,59224556.0,48413776.0,37482908.0,47885776.0,0.0,0.0,0.0,0.0,26696722.0,31893220.0,31060682.0,25811630.0,22790012.0,
2110,247.24472475709456,9.344346,height,,,,,,,,,,,13328735.0,21009632.0,16707320.0,20189174.0,17647030.0,18097982.0,21268432.0,15231759.0,14918723.0,16672030.0,0.0,0.0,0.0,0.0,11872944.0,15923364.0,13788497.0,13262117.0,12399314.0,
2111,265.2554544264966,9.3475685,height,,,,,,,,,,,30222916.0,46863176.0,38406164.0,45359452.0,40012692.0,40533430.0,48826350.0,33820908.0,33995016.0,38731410.0,0.0,0.0,246413.2,0.0,27010720.0,35930716.0,30028198.0,31007144.0,26685754.0,
2112,282.28173120741553,9.34768,height,,,,,,,,,,,831808600.0,1254008600.0,1010687700.0,1246497000.0,1065143600.0,1084778100.0,1296972000.0,933459300.0,892040060.0,1033699600.0,5198177.5,6692493.0,7272395.5,4514084.0,721073600.0,955826200.0,829363600.0,859965950.0,735193000.0,
2113,628.5064417669588,9.39339,height,,,,,,,,,,,5945912.0,5889125.5,6176179.0,6422454.5,5392011.5,5624555.0,5718623.5,5919310.5,5728921.0,5235693.0,0.0,0.0,7476475.5,8435367.0,8175546.5,6117515.0,6456724.5,5767593.0,5615311.5,
2114,658.4750374829605,9.365192,height,,,,,,,,,,,0.0,10878672.0,0.0,5442506.0,5477121.0,8852706.0,3094111.2,2814483.0,3363683.0,7190534.5,0.0,0.0,0.0,0.0,2942193.2,3214027.2,2882683.0,2944941.2,2800255.8,
2115,641.448294655403,9.366428,height,,,,,,,,,,,0.0,21636658.0,0.0,10412677.0,10031224.0,15958917.0,5994152.0,5305558.0,6603948.0,14531333.0,0.0,0.0,0.0,0.0,5555997.0,5944127.5,5876509.0,5837533.0,5546050.5,
2116,623.4380026900745,9.367042,height,,,,,,,,,,,0.0,3852825.8,0.0,1795367.6,1831912.9,2718194.8,1047525.75,905419.1,1197685.2,2512715.5,0.0,0.0,0.0,0.0,1125753.9,1143268.9,1027403.2,1023448.0,1053830.9,
2117,663.4294122313536,9.368902,height,,,,,,,,,,,0.0,32026878.0,0.0,15821155.0,15323711.0,24485094.0,7784735.0,7119710.0,8939746.0,21294304.0,0.0,0.0,0.0,0.0,7867789.0,7951254.5,8239684.0,8467363.0,8198097.5,
2118,679.4045336482013,9.369518,height,,,,,,,,,,,0.0,4123772.0,0.0,2191751.2,1994486.0,3125391.8,1034927.0,937278.9,1188727.4,2492412.8,0.0,0.0,0.0,0.0,1452212.8,1223691.2,1206696.8,1108652.1,1053156.1,
2119,716.5598363408712,9.371973,height,,,,,,,,,,,2124601.2,2156980.2,2031547.4,2411572.0,2114121.8,2002517.0,2382594.2,2165354.2,2090109.2,2140059.5,0.0,1688494.2,3172869.2,3364124.0,3194975.2,2292685.2,2384304.8,2078233.4,2109834.0,
2120,686.5075638803696,9.37092,height,,,,,,,,,,,0.0,4599457.0,0.0,1808993.1,2210056.5,3504499.0,1077539.8,1351074.1,1688754.2,3328946.0,120111.98,116483.61,170159.05,0.0,1113588.0,1324035.8,1433553.5,1676761.4,1887217.2,
2121,584.4792361954032,9.447304,height,,,,,,,,,,,8522419.0,8304327.0,8062514.5,8520233.0,8103200.0,7843999.5,8911213.0,7856573.5,7678464.5,8023341.0,0.0,0.0,10049219.0,11133919.0,11759145.0,9029533.0,9517484.0,8741184.0,8380741.0,
2122,130.1681620239219,9.401775,height,,,,,,,,,,,193072.55,169945.2,171312.31,156151.61,168962.84,175134.86,150041.98,158413.8,0.0,162639.53,144611.23,164730.52,262795.6,243538.95,189656.1,162172.31,155020.52,184336.81,177400.28,
2123,968.604939103814,9.385723,height,,,,,,,,,,,0.0,2003469.4,0.0,4243172.0,3367426.5,3298740.8,1381025.4,1198377.4,2017275.8,3007007.8,0.0,0.0,0.0,0.0,983872.4,1027328.9,1101685.1,1017853.2,1085685.9,
2124,672.5325297944096,9.372174,height,,,,,,,,,,,3634115.8,3613125.8,3640214.5,4099616.2,3574972.0,3709633.8,4038467.8,3455176.5,3479122.5,3644670.0,3158371.0,3285473.5,5503317.0,5323969.5,5055508.5,4346302.5,4003434.8,3543922.5,3443979.0,
2125,415.0472827714358,9.429732,height,,,,,,,,,,,5153206.0,5048596.0,4774833.0,5432610.5,4970782.0,5149579.5,5140142.0,4914094.0,4550953.5,4769861.5,0.0,0.0,11895235.0,11725743.0,9178751.0,6122695.0,5998237.0,5274088.0,4566883.5,
2126,483.35041024480495,9.423967,height,,,,,,,,,,,0.0,577860.0,0.0,4228734.5,339320.88,709478.75,444897.8,442958.0,796753.25,1567162.5,0.0,0.0,0.0,0.0,346576.03,313940.22,373583.2,353205.94,307233.6,
2127,282.2820156806286,9.36249,height,,,,,,,,,,,870579600.0,51784344.0,1135457500.0,1473899400.0,1201699000.0,1195300900.0,1367486600.0,1027470500.0,922994700.0,47052276.0,0.0,0.0,8345184.0,4699843.0,733500740.0,33389438.0,856718900.0,860000060.0,871102140.0,
2128,628.5059915937279,9.413778,height,,,,,,,,,,,5734082.0,5597444.0,6271846.0,6016260.5,5847716.5,5791057.0,5808938.0,5699926.0,5690797.0,5536758.5,5095194.5,5519435.0,8036018.5,8355097.0,7998807.0,6123366.5,5991904.0,5632643.5,5448324.5,
2129,581.4269627582461,9.435215,height,,,,,,,,,,,0.0,857835.25,0.0,2942509.0,1901472.2,1697713.8,669768.9,1012631.5,1304675.1,1142813.0,0.0,0.0,0.0,0.0,712691.94,608769.1,656861.2,609887.1,639877.94,
2130,130.15296907039226,9.469219,height,,,,,,,,,,,0.0,173803.38,162864.7,0.0,153062.47,150083.84,121409.01,150720.61,148122.38,0.0,0.0,0.0,251795.48,204348.5,0.0,0.0,153195.28,140880.77,141895.08,
2131,783.4702085353055,9.431608,height,,,,,,,,,,,398108.06,1514818.4,0.0,4445308.0,3158472.5,3012663.8,1301056.1,1505790.9,1935459.4,1676250.0,0.0,0.0,0.0,0.0,1424611.9,1232867.5,1156408.1,1130998.8,1184040.9,
2132,376.32293626831535,9.4556465,height,,,,,,,,,,,5010570.0,4888771.5,3291104.5,5251235.5,5016514.5,5268256.0,7290464.0,6628569.0,4020406.0,3735106.0,0.0,0.0,0.0,2152116.8,12243061.0,0.0,11610822.0,9249647.0,3656524.0,
2133,584.4787898940793,9.455707,height,,,,,,,,,,,8311036.5,8233635.0,8038932.0,8679689.0,8040983.5,7955751.0,8620369.0,7937297.5,7718598.0,7803590.5,7625261.5,7888284.0,11730601.0,10781604.0,10918969.0,9004566.0,9050985.0,8292759.5,7910678.0,
2134,376.3227099637715,9.457767,height,,,,,,,,,,,4569225.0,4714201.5,2986806.2,4983536.0,5019950.5,5329710.5,7213266.5,6745134.0,3990935.5,3941688.2,696859.7,0.0,4198875.0,2182700.5,11192080.0,10757206.0,10084218.0,8790520.0,7737322.0,
2135,354.3405245260425,9.458218,height,,,,,,,,,,,4549479.0,3924272.0,3026438.2,3944174.5,4179240.5,4193653.2,6104234.0,6141994.5,3433478.0,3156026.8,951401.4,0.0,4032906.0,2041530.4,9283645.0,8824504.0,8396905.0,7987996.0,6868744.5,
2136,468.42307488095656,9.475264,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428232.0,2369571.8,4520887.0,0.0,0.0,0.0,0.0,0.0,0.0,
2137,336.3295172309029,9.458696,height,,,,,,,,,,,3348978.8,3004635.5,2359808.8,2965757.8,3084916.2,3177843.2,4478905.5,4517781.0,2497200.8,2657529.5,736010.2,704434.8,2971568.2,1654914.5,6922683.0,6750575.5,6384224.5,6098832.5,5258891.0,
2138,399.3989380714325,9.458716,height,,,,,,,,,,,2031608.6,1395315.6,1256306.4,1264655.0,1399352.1,1571641.5,2031591.8,2403895.2,1348622.1,1478848.5,0.0,0.0,1081365.1,799960.56,2636282.0,2821653.8,2726661.8,3182924.2,3264992.8,
2139,468.425670445446,9.487907,height,,,,,,,,,,,2371150.5,2291406.0,2287301.0,4248289.5,2310618.8,2298505.0,4459862.5,2380322.8,2356694.5,2210160.0,0.0,0.0,4520887.0,4998658.5,4432711.0,4425215.0,4457522.0,2284173.8,2190740.0,
2140,368.42938638607455,9.484369,height,,,,,,,,,,,3049732.8,3482276.2,2871800.5,3944294.0,3311849.2,4510606.5,3319123.0,3379808.0,3713313.5,2790735.0,0.0,0.0,0.0,8739538.0,6118187.5,0.0,3926422.5,3335636.8,2802247.8,
2141,540.4528338310008,9.477431,height,,,,,,,,,,,10242206.0,10338149.0,10653689.0,11169420.0,10248592.0,11069141.0,10626914.0,10326413.0,10294875.0,9699354.0,0.0,0.0,12584043.0,13224197.0,12981194.0,11227040.0,10827132.0,10694440.0,9534463.0,
2142,270.2821028370967,9.479588,height,,,,,,,,,,,11615099.0,13496843.0,11755781.0,26483240.0,13835177.0,9303170.0,15709100.0,12212755.0,9786209.0,21856178.0,0.0,215490.06,432598.9,376226.7,8387123.0,8239571.0,14530727.0,11972565.0,7866877.0,
2143,540.4523815860125,9.480121,height,,,,,,,,,,,10312788.0,10001920.0,10380714.0,10650538.0,10047106.0,10624266.0,10495363.0,10031779.0,10058946.0,9958021.0,10066245.0,9729135.0,14127119.0,13260757.0,12928103.0,10902442.0,10712691.0,10060448.0,9369403.0,
2144,368.4290312215349,9.488209,height,,,,,,,,,,,2982010.2,3465172.0,2929577.8,4004610.2,3203133.8,4211659.5,3344671.2,3309214.5,3698712.8,2869529.0,2740799.2,2639850.5,18024616.0,8696948.0,6229482.0,4021454.2,3916894.5,3200088.8,2671472.5,
2145,270.2822446251964,9.48462,height,,,,,,,,,,,12210005.0,13480503.0,12062263.0,26885832.0,15257620.0,9269743.0,15264342.0,12104899.0,10114053.0,18966008.0,0.0,0.0,0.0,383504.66,8606530.0,8661540.0,14795704.0,12533127.0,8513769.0,
2146,308.2983111483213,9.4922495,height,,,,,,,,,,,4008448.2,4646429.5,4117303.8,7057906.0,4578395.5,2866023.8,5462191.5,3910638.0,3270448.5,5853119.5,0.0,0.0,0.0,138521.3,2807391.0,2288631.2,5057392.5,4289153.0,2058864.9,
2147,308.29823688584133,9.493691,height,,,,,,,,,,,3260725.0,4080527.0,3557928.0,6965276.5,4429717.5,2765954.8,5086702.5,3659183.0,3043937.0,6851021.5,0.0,0.0,262119.67,169973.4,2610718.8,2114128.8,4532259.0,3492742.2,2061097.2,
2148,496.4262294523752,9.504639,height,,,,,,,,,,,11856352.0,12017916.0,11412972.0,12163385.0,12646656.0,11492920.0,11825512.0,11781320.0,11588298.0,11006370.0,0.0,0.0,13872538.0,14794920.0,13334951.0,12539350.0,12742573.0,12291464.0,10952778.0,
2149,609.2777828646665,9.504049,height,,,,,,,,,,,0.0,3347352.0,0.0,8517074.0,5785787.5,4651841.0,3095319.5,2755710.2,3463854.8,5399263.5,0.0,0.0,0.0,0.0,1558330.5,1772203.6,1982951.0,2073532.9,1807605.6,
2150,496.425794566373,9.504551,height,,,,,,,,,,,11177068.0,11755627.0,10583142.0,11808860.0,11950705.0,11440418.0,11652011.0,11145933.0,11075386.0,11136570.0,10184183.0,10838658.0,15061299.0,15001655.0,13213164.0,12217398.0,12402753.0,11511005.0,11134874.0,
2151,621.2778941701879,9.507801,height,,,,,,,,,,,0.0,30679142.0,0.0,31042034.0,25111358.0,14789520.0,3292204.5,11064487.0,17433062.0,15667789.0,0.0,0.0,0.0,0.0,9217173.0,9520044.0,10213631.0,10645884.0,10831123.0,
2152,643.2602179688886,9.507801,height,,,,,,,,,,,0.0,9475503.0,0.0,10651681.0,7675908.0,4251998.0,1052203.1,2820731.8,4450973.0,4190586.5,0.0,0.0,0.0,0.0,3134672.2,3072005.0,3274745.8,2976054.2,2573982.2,
2153,130.15282536676256,9.534127,height,,,,,,,,,,,0.0,173803.38,145644.08,0.0,154406.27,153795.38,0.0,0.0,161833.89,0.0,143961.8,160634.7,0.0,210571.48,193734.6,171019.94,204194.97,154496.73,141895.08,
2154,468.4253315445189,9.515854,height,,,,,,,,,,,4329256.5,4256727.0,3899491.8,2282488.2,3988681.2,4317508.0,2376457.5,3904189.8,4138844.5,3970920.0,3869163.2,4146498.2,4627573.5,4709197.5,4341014.5,2600664.8,2309491.5,4239826.5,3969070.8,
2155,452.3997351487048,9.522833,height,,,,,,,,,,,10739035.0,10691366.0,9440611.0,10775547.0,10428973.0,10305806.0,10553253.0,10303585.0,9873585.0,9449354.0,0.0,0.0,15166622.0,13699936.0,13811813.0,11414976.0,11487936.0,10233501.0,9453626.0,
2156,452.3993665387643,9.521274,height,,,,,,,,,,,10118869.0,10716514.0,9083824.0,10437349.0,10139734.0,9901812.0,10743712.0,10233452.0,9887289.0,9604793.0,9160393.0,9434747.0,15111296.0,13639212.0,13385302.0,11214408.0,11119935.0,10151453.0,9758192.0,
2157,414.4350907219464,9.521213,height,,,,,,,,,,,598123.25,785095.9,539455.94,774535.0,741601.3,711508.2,769203.56,595540.8,569092.94,643638.56,553859.94,531241.7,6078662.0,1781754.0,1231537.6,846972.5,745523.94,724447.8,553000.7,
2158,551.4309639108113,9.523466,height,,,,,,,,,,,0.0,3497351.0,0.0,3077254.8,3219984.2,3064363.0,2347757.0,2004951.6,2210070.0,3556477.2,0.0,0.0,0.0,0.0,978687.0,999626.1,1068844.5,1059058.9,1042680.25,
2159,408.3730669510664,9.530394,height,,,,,,,,,,,6600227.5,6617430.0,5924934.0,6613515.0,6069023.5,6426541.0,7153151.5,6519505.0,6860816.5,5949487.5,0.0,0.0,0.0,10029059.0,9226540.0,7310949.0,7124655.5,6810161.0,6084532.0,
2160,415.04736347331465,9.510455,height,,,,,,,,,,,5153206.0,4832228.0,5136400.0,5523660.5,5108770.5,4821414.0,5470507.0,4914094.0,4714139.0,5016205.0,0.0,0.0,11280174.0,11733298.0,9009223.0,6122695.0,5998237.0,5274088.0,4566883.5,
2161,468.4258266209149,9.543153,height,,,,,,,,,,,4556170.5,4469416.5,4089616.2,4248289.5,4172524.8,4432642.0,4459862.5,3917456.5,4296899.0,3921424.8,0.0,0.0,0.0,8668394.0,8233136.5,4425215.0,4457522.0,4429923.0,4086878.0,
2162,408.37266275879415,9.533735,height,,,,,,,,,,,6537102.0,6435441.5,5800837.0,6490667.5,6034058.0,6283900.0,6984145.5,6226718.5,6384667.0,6097715.5,5937131.0,5864510.0,10309097.0,9756686.0,9311371.0,7278449.0,6905825.0,6486960.5,5990549.5,
2163,364.3462754398409,9.540619,height,,,,,,,,,,,3027562.0,3002995.2,2568066.5,3212585.0,2757599.8,2914250.2,3291636.0,2676710.5,2772830.0,2541553.0,0.0,0.0,0.0,4447159.5,4498149.0,3406150.2,3230356.5,2848319.2,2851960.2,
2164,364.34593310715616,9.542337,height,,,,,,,,,,,2847544.2,2977518.8,2468453.0,3097944.8,2610370.0,2922120.5,3098294.2,2733842.8,2777258.0,2514289.0,2601897.8,2512014.5,4774666.0,4452470.5,4326540.0,3206390.2,3043050.8,2856303.5,2712230.2,
2165,1256.7824374053098,9.548637,height,,,,,,,,,,,0.0,2807550.8,0.0,927749.25,917708.6,1401846.9,0.0,0.0,535218.06,2346019.2,0.0,0.0,0.0,0.0,782185.2,778621.0,729536.7,673023.3,661280.2,
2166,468.42574244701177,9.546334,height,,,,,,,,,,,4556170.5,4469416.5,4089616.2,4140971.2,4172524.8,4432642.0,4270389.0,3917456.5,4296899.0,3970920.0,0.0,0.0,8092953.0,8622460.0,7835841.0,4256560.0,4309430.0,4429923.0,4086878.0,
2167,628.5068081422909,9.562159,height,,,,,,,,,,,2115006.0,2526896.5,2103681.5,2359340.0,2291498.5,2739262.5,2473787.5,2242886.0,2380043.5,2291349.0,0.0,0.0,0.0,4430525.0,3425119.8,2495093.8,2522895.8,2369451.0,2072548.0,
2168,628.5064864842761,9.57159,height,,,,,,,,,,,2115006.0,2413972.0,2101052.0,2403553.2,2272720.2,2707649.0,2448658.2,2146121.5,2116208.5,2350641.2,0.0,2128246.8,4320391.5,4250913.0,3471145.5,2603798.5,2492399.8,2363412.2,2044512.0,
2169,546.4936607841843,9.575906,height,,,,,,,,,,,747162.0,703918.7,769379.5,827105.7,747781.3,745070.75,815114.8,732045.2,649151.4,785924.8,761870.6,717066.7,3333166.0,1449943.6,946723.6,942741.06,843917.25,705288.7,666312.2,
2170,130.16824797566014,9.620303,height,,,,,,,,,,,196831.9,207751.25,0.0,195761.44,199206.36,212337.16,0.0,174259.67,192601.83,173210.03,170677.08,0.0,273064.1,253056.66,208951.73,184391.44,188200.67,200962.11,176684.92,
2171,584.4792553921719,9.5993805,height,,,,,,,,,,,3126301.2,3439360.0,3256146.2,3458195.0,3419621.8,3844317.2,3434840.5,3155312.5,3073404.8,3085583.0,0.0,3118301.8,5896841.0,5154603.0,4740395.0,3443955.2,3586593.0,3250992.8,3070856.8,
2172,939.5590573839228,9.621865,height,,,,,,,,,,,0.0,3001089.8,0.0,1092827.4,1288018.5,2909788.0,534260.2,421407.62,908188.06,1674972.1,0.0,0.0,0.0,0.0,579514.2,539448.9,580866.25,480897.56,416558.12,
2173,355.0739866738715,9.657069,height,,,,,,,,,,,6452150.0,9785155.0,5158487.5,7339638.5,6927243.5,8032984.5,7020708.0,164534.56,6691232.0,4500451.0,0.0,0.0,846733.1,23508350.0,15240635.0,15301339.0,10550794.0,7996742.0,4974458.0,
2174,371.10543329314135,9.658022,height,,,,,,,,,,,9586237.0,14806967.0,7666153.0,11334004.0,10558944.0,12177632.0,10683542.0,10890107.0,9738502.0,6700718.0,0.0,0.0,35040800.0,34934850.0,22664142.0,22159342.0,178416.38,12508404.0,7594233.5,
2175,540.4527935051744,9.62573,height,,,,,,,,,,,4147485.5,4348220.0,4054348.0,4353888.0,4432402.0,5038315.5,4251109.0,4281961.5,4025656.2,4028705.2,3952479.8,0.0,7027548.5,6753813.5,6151076.0,4597242.5,4486455.0,4513863.5,4140824.8,
2176,270.28229317978673,9.648964,height,,,,,,,,,,,1964709.2,3198116.8,1957938.8,4489705.0,3527010.8,4090538.2,3598736.0,3373363.2,3704589.8,4068453.8,0.0,0.0,268242.06,207078.06,2324401.5,2567725.8,2258473.8,2699137.2,3143338.0,
2177,496.42663842070255,9.646426,height,,,,,,,,,,,4832589.5,5185813.5,4423711.5,5274353.0,4882441.0,5007654.0,5153004.5,4567900.0,4528261.0,4492510.0,0.0,0.0,0.0,8080529.0,7211909.5,0.0,5325280.0,4714171.5,4377282.0,
2178,228.19843467384536,9.6488905,height,,,,,,,,,,,2002464.2,2005898.6,1709949.1,2054545.6,2126278.0,1958858.2,1952003.6,1756386.0,2020808.4,2198699.5,1921148.0,0.0,3603862.2,2170769.8,2034640.2,2090757.4,2190290.0,2152931.8,2031830.9,
2179,496.426473460269,9.649468,height,,,,,,,,,,,4832589.5,5258519.0,4423711.5,4917445.0,4854177.0,5001628.5,5175392.5,4567900.0,4545749.5,4660342.5,0.0,0.0,8834625.0,7631933.5,7012156.0,5200808.5,5168865.0,4714171.5,4399437.0,
2180,554.1822737022466,9.658872,height,,,,,,,,,,,8212580.5,12094441.0,6382454.0,9289039.0,9018205.0,9678738.0,8887790.0,8924096.0,7691202.5,5272392.5,0.0,0.0,0.0,29843980.0,17879826.0,0.0,13216614.0,10003903.0,5927662.5,
2181,554.1818927693029,9.658472,height,,,,,,,,,,,7710654.0,10830491.0,6055671.0,8409750.0,8557640.0,8678202.0,8250821.5,8200480.0,7460881.5,5584728.0,0.0,6152812.5,250065.89,27709804.0,17219172.0,16806288.0,12575993.0,8907834.0,5604842.5,
2182,1084.705685875575,9.65887,height,,,,,,,,,,,0.0,3033792.5,0.0,856028.5,1499155.8,1684769.9,318142.88,260212.58,555890.25,2287368.2,0.0,0.0,0.0,0.0,716027.25,786800.6,745657.4,742171.8,687864.2,
2183,322.0812177761907,9.661697,height,,,,,,,,,,,1320730.9,1768831.9,1026136.1,1457954.5,1440728.4,1570334.6,1422081.1,1360344.9,1285245.0,961043.4,998840.06,1067902.8,4792847.0,4562450.5,2986975.5,3003732.2,2161619.2,1557695.2,926926.4,
2184,223.0661488544289,9.662126,height,,,,,,,,,,,2733743.5,3762509.5,2210351.0,2899788.2,2886503.5,3163327.2,2843421.0,2843835.2,2603889.8,1926651.9,2340177.2,2126685.0,9317489.0,9063488.0,5971259.0,6212203.0,4439105.0,3103423.8,2025024.8,
2185,355.0737090412401,9.662126,height,,,,,,,,,,,6072781.5,8596927.0,5038608.0,6760578.5,6752085.0,7180863.0,6609204.0,6401954.5,6176727.0,4643610.0,4987596.5,4964850.0,22518984.0,20769118.0,14123844.0,14179579.0,10217414.0,7084831.5,4621503.5,
2186,371.1051654395995,9.662126,height,,,,,,,,,,,9175080.0,13122222.0,7460195.0,10428597.0,10385022.0,10864847.0,9996434.0,9985809.0,9068675.0,6871659.0,7774902.0,7407677.0,33386274.0,31578672.0,21427974.0,21101478.0,15301124.0,11017087.0,6939247.0,
2187,582.2133264278133,9.662126,height,,,,,,,,,,,2299703.5,2444340.2,1996419.9,1753997.4,2207257.8,2114112.5,1945533.5,2522870.5,2378195.2,1819150.4,2352581.0,2301996.5,2440863.8,4123913.2,2852134.5,3717407.0,3039096.0,2637110.8,1845264.8,
2188,248.06165320304,9.662554,height,,,,,,,,,,,2429484.0,3275918.8,1845366.0,2567641.5,2555226.5,2734418.8,2546383.5,2502831.0,2333330.8,1701078.6,1925469.2,1881953.9,8547823.0,8148336.5,5293282.0,5223046.5,3899869.5,2754242.8,1750481.0,
2189,559.1372511603668,9.662978,height,,,,,,,,,,,1632000.9,1975923.6,1373126.8,1618058.1,1569897.0,1792586.0,1705085.6,1801939.5,1631218.1,1189235.9,1353367.2,1639913.5,4152050.0,4521874.5,3245277.8,3784158.0,2773160.2,2016369.6,1267931.6,
2190,575.1110086242694,9.662554,height,,,,,,,,,,,2227299.5,2670037.8,1897948.8,2203399.2,2256430.5,2367866.0,2299683.5,2487702.5,2206580.0,1625069.6,2032840.9,2006546.2,7901621.0,8823827.0,4865477.5,5476534.5,3910534.2,2662527.5,1734791.0,
2191,452.4002515402189,9.661741,height,,,,,,,,,,,4428447.5,5064260.5,4392573.0,4797815.5,4269084.5,5214113.5,4544220.0,4227796.5,4347774.5,4154319.8,0.0,0.0,0.0,7972170.0,6836568.5,0.0,4938787.0,4693508.0,0.0,
2192,1089.6597781686346,9.665763,height,,,,,,,,,,,0.0,4252641.0,0.0,1181657.1,2037900.6,2439214.5,316271.7,262241.75,704775.6,2734997.2,0.0,0.0,0.0,0.0,879489.9,892960.5,828372.7,889067.3,785738.56,
2193,452.39984611184144,9.666012,height,,,,,,,,,,,4428447.5,4782418.0,4242045.0,4551201.5,4269084.5,5188994.0,4544220.0,4227796.5,4339442.5,4152371.0,4253813.0,0.0,8678681.0,7747309.5,6708509.5,5182701.5,4904714.0,4477617.0,4172668.2,
2194,408.3732653409123,9.676202,height,,,,,,,,,,,3346615.5,3711674.8,3102916.2,3721106.2,3561679.5,3994127.2,3374336.2,3479170.8,3233907.5,3103658.5,0.0,0.0,0.0,6133394.0,5173183.5,0.0,3632112.0,3289070.8,2841329.2,
2195,593.2824116021237,9.673925,height,,,,,,,,,,,0.0,16850676.0,0.0,25320854.0,21086122.0,14200214.0,8974583.0,7336279.5,9071171.0,12319404.0,0.0,0.0,0.0,0.0,5989214.5,6525718.0,6714644.5,6121756.0,6644134.5,
2196,408.372825289968,9.67708,height,,,,,,,,,,,3172184.5,3444518.0,3056996.2,3510871.2,3456993.8,3766059.8,3471181.5,3248040.8,3176669.8,3194857.0,3126549.8,3132966.2,6681904.0,5949182.0,5166641.5,3811417.2,3542379.0,3223109.0,3154778.0,
2197,554.1808084512126,9.677468,height,,,,,,,,,,,0.0,0.0,6382454.0,0.0,0.0,0.0,148591.53,0.0,150396.62,0.0,6519606.5,6444549.5,27714392.0,29843980.0,17879826.0,17648548.0,13216614.0,0.0,5927662.5,
2198,364.34600695697,9.685677,height,,,,,,,,,,,1885402.0,1960467.5,1597984.2,2103639.0,2097455.5,2153839.5,2089923.1,1845028.6,1820681.2,1874944.2,1732888.1,1759041.9,4165773.5,3635751.0,3264045.2,2243269.5,2169321.8,1813363.5,1692260.1,
2199,1031.6192493792307,9.706664,height,,,,,,,,,,,0.0,2905984.5,0.0,671333.9,728402.5,1504076.4,283307.25,236814.5,410198.75,1228930.8,0.0,0.0,0.0,0.0,535838.9,483005.2,468594.9,572765.0,480524.62,
2200,130.1529588253532,9.716687,height,,,,,,,,,,,187548.06,199167.05,188874.19,168021.67,170009.86,147787.81,205149.34,195863.2,203298.12,177731.12,196822.58,178682.34,334773.88,287395.5,254676.81,204325.73,211314.14,0.0,0.0,
2201,409.3515150105421,9.724959,height,,,,,,,,,,,0.0,954476.2,0.0,1780934.1,2592604.0,1597754.4,2373876.2,2076678.1,1342179.2,1496391.2,0.0,0.0,0.0,0.0,654382.3,696463.25,713111.56,681551.5,646804.1,
2202,124.08853728658126,9.755378,height,,,,,,,,,,,2829020.5,2030789.8,1679041.8,1918683.9,0.0,2349464.8,0.0,2476054.2,1842136.8,1762226.2,0.0,1538262.1,0.0,2894952.0,2624626.5,2621094.0,2802502.8,1838425.0,1660202.4,
2203,615.5862530880307,9.80115,height,,,,,,,,,,,2707175.0,2365397.0,2246930.8,2060031.5,2115183.8,2283084.2,3076135.2,2468594.5,2416984.8,0.0,2324181.0,2286065.0,299317.3,308676.47,305845.12,293050.53,312028.1,2533448.5,2279438.8,
2204,415.047450461602,9.68918,height,,,,,,,,,,,4825367.5,4714059.5,4439640.0,5141528.5,4507588.5,5066444.5,5147838.0,4886406.0,4551197.5,4837647.0,0.0,0.0,10839859.0,10356686.0,7714353.5,5739294.5,5599818.0,4623609.0,4395633.5,
2205,296.2984007079093,9.760982,height,,,,,,,,,,,2867544.5,2867933.2,1978403.2,2904270.8,2580862.8,2583663.2,2812967.0,3030141.8,2662955.0,2145337.2,0.0,0.0,0.0,0.0,1742664.4,2139430.5,2272072.0,1344344.2,1611285.9,
2206,228.19858706037897,9.767127,height,,,,,,,,,,,3954239.8,3679640.2,3280081.8,3322089.2,3835913.8,2914438.5,3006546.8,2972447.8,3040762.8,3352047.0,0.0,0.0,6063810.5,5816792.0,4374961.0,4205517.5,3272460.8,3674910.8,2800358.5,
